og_id	x_start	x_end	num_snps	haplotype_frequencies	db	dS_b	dN_b	pi1	piS_1	piN_1	pi2	piS_2	piN_2	d1A	dS_1A	dN_1A	d1Bp	dS_1Bp	dN_1Bp	d1C	dS_1C	dN_1C	d1_closest	dS1_closest	dN1_closest	d2A	dS_2A	dN_2A	d2Bp	dS_2Bp	dN_2Bp	d2C	dS_2C	dN_2C	d2_closest	dS2_closest	dN2_closest	other_species_hits	donor_species
YSG_0005j	653	682	9	20;7	0.27272727272727315	0.2826086956521742	0.269736842105263	0.0	0.0	0.0	0.0	0.0	0.0				0.0	0.0	0.0				0.0	0.0	0.0				0.3103448275862069	0.2547169811320755	0.3165137614678899				0.20689655172413793	0.12962962962962965	0.2129629629629629	Ga0374757_070_7161_8282,Ga0393492_014_13544_14665,Ga0374750_085_1327_2448,Ga0374759_037_11833_12954,Ga0374744_107_463_1584,Ga0393439_014_13507_14628,Ga0393485_14_5222_6343,Ga0393495_003_15945_17066,Ga0393548_015_11375_12496,Ga0374747_021_12236_13357,Ga0374858_07_16437_17558,Ga0374856_014_5065_6186,Ga0374834_24_5982_7103,Ga0374848_043_2450_3571,Ga0374837_026_6881_8002,Ga0393541_011_14503_15624,Ga0393547_049_2894_4015,Ga0374802_45_2512_3633,Ga0393576_078_3073_4194,Ga0374763_071_551_1672,Ga0393472_073_2773_3894,Ga0374745_045_5860_6981,Ga0374794_026_3480_4601,Ga0374800_041_1872_2993,Ga0374749_040_5025_6146,Ga0374785_047_16152_17273,Ga0374790_012_15881_17002,Ga0374873_36_4833_5954,Ga0393556_002_35373_36494,Ga0374849_069_408_1529,Ga0374756_184_1569_2690,Ga0374884_011_13798_14919,Ga0374764_039_4954_6075,Ga0393539_046_41_1162,Ga0393570_001_13674_14795,Ga0393465_008_22892_24013,Ga0374880_41_479_1600,Ga0374782_177_2448_3569,Ga0374792_035_3102_4223,Ga0393561_012_15873_16994,Ga0374845_057_8243_9364,Ga0393573_136_3088_4209,Ga0374783_021_15885_17006,Ga0393460_023_7957_9078,Ga0374820_031_3074_4195,Ga0393562_137_219_1340,Ga0374877_004_14903_16024,Ga0393558_004_10037_11158,Ga0393560_046_7612_8733,Ga0374795_018_15717_16838,Ga0374860_010_5779_6900,Ga0393549_026_7400_8521,Ga0374768_130_2453_3574,Ga0393543_093_1203_2345;	Bp;
YSG_0005j	746	768	6	15;12	0.22222222222222163	0.4166666666666666	0.1403508771929828	0.0	0.0	0.0	0.0	0.0	0.0				0.2727272727272727	0.16216216216216217	0.2696629213483146				0.0	0.0	0.0				0.0	0.0	0.0				0.0	0.0	0.0	Ga0393543_093_1203_2345;Ga0374757_070_7161_8282,Ga0393492_014_13544_14665,Ga0374750_085_1327_2448,Ga0374759_037_11833_12954,Ga0374744_107_463_1584,Ga0393439_014_13507_14628,Ga0393485_14_5222_6343,Ga0393495_003_15945_17066,Ga0393548_015_11375_12496,Ga0374747_021_12236_13357,Ga0374858_07_16437_17558,Ga0374856_014_5065_6186,Ga0374834_24_5982_7103,Ga0374848_043_2450_3571,Ga0374837_026_6881_8002,Ga0393541_011_14503_15624,Ga0393547_049_2894_4015,Ga0374802_45_2512_3633,Ga0393576_078_3073_4194,Ga0374763_071_551_1672,Ga0393472_073_2773_3894,Ga0374745_045_5860_6981,Ga0374794_026_3480_4601,Ga0374800_041_1872_2993,Ga0374749_040_5025_6146,Ga0374785_047_16152_17273,Ga0374790_012_15881_17002,Ga0374873_36_4833_5954,Ga0393556_002_35373_36494,Ga0374849_069_408_1529,Ga0374756_184_1569_2690,Ga0374884_011_13798_14919,Ga0374764_039_4954_6075,Ga0393539_046_41_1162,Ga0393570_001_13674_14795,Ga0393465_008_22892_24013,Ga0374880_41_479_1600,Ga0393490_026_5293_6414,Ga0393521_019_3097_4218,Ga0374788_170_3143_4264,Ga0374782_177_2448_3569,Ga0374792_035_3102_4223,Ga0393561_012_15873_16994,Ga0374845_057_8243_9364,Ga0393573_136_3088_4209,Ga0374783_021_15885_17006,Ga0393460_023_7957_9078,Ga0374820_031_3074_4195,Ga0393562_137_219_1340,Ga0374877_004_14903_16024,Ga0393558_004_10037_11158,Ga0393560_046_7612_8733,Ga0374795_018_15717_16838,Ga0374860_010_5779_6900,Ga0393549_026_7400_8521,Ga0374768_130_2453_3574,Ga0374753_038_15921_17042,Ga0393471_32_5354_6475,Ga0393479_035_1197_2318,Ga0374855_022_5827_6948	Bp;Bp
YSG_0009fcb	452	501	6	37;6	0.1126126126126123	0.37600548026469166	0.017272555945897584	0.0	0.0	0.0	0.003003003003003004	0.00831600831600832	0.0009279665932026453				0.02040816326530612	0.0	0.029702970297029698				0.0	0.0	0.0				0.14285714285714285	0.031007751937984492	0.165016501650165				0.12244897959183673	0.02906976744186046	0.13531353135313529	Ga0393575_014_13881_14678,Ga0393556_055_8191_8988,Ga0374837_050_6212_7009,Ga0393576_073_5327_6124,Ga0393535_009_8384_9181,Ga0374765_137_979_1776,Ga0393533_019_3388_4185,Ga0393571_003_39534_40331,Ga0374849_048_2394_3191,Ga0374861_09_12336_13133,Ga0374859_009_9737_10534,Ga0374775_064_6327_7124,Ga0374752_067_3938_4735,Ga0393568_048_5926_6723,Ga0374782_058_5846_6643,Ga0374761_004_8623_9420,Ga0393451_005_21884_22681,Ga0374763_066_3886_4683,Ga0393517_017_9206_10003,Ga0393472_007_14311_15108,Ga0393457_45_1858_2655,Ga0393475_25_4125_4922,Ga0393499_037_3845_4642,Ga0393452_036_2995_3792,Ga0393486_17_2983_3780,Ga0374745_005_30835_31632,Ga0374715_65_2226_3023,Ga0374786_065_3156_3953,Ga0393514_08_7221_8018,Ga0374747_048_5721_6518,Ga0374750_083_5726_6523,Ga0374785_005_33652_34449,Ga0374783_032_6899_7696,Ga0393479_006_16502_17299,Ga0393502_02_12087_12884,Ga0393548_026_7247_8044,Ga0393490_014_15651_16448,Ga0393446_009_8561_9358,Ga0393442_008_1651_2448,Ga0393439_009_25773_26570,Ga0393462_01_4541_5338,Ga0374871_017_6941_7738,Ga0393438_005_19038_19835;	Bp;
YSG_0013d	311	515	14	32;7	0.06793478260869583	0.1510416666666672	0.046780303030302894	0.0005843852267414679	0.0009600614439324133	0.0004887585532746822	0.0	0.0	0.0				0.14705882352941177	0.06607713092606239	0.1869065467266367				0.14705882352941177	0.06598870056497176	0.179803324514551				0.1568627450980392	0.0438961038961039	0.20210110255876854				0.15196078431372548	0.04260620406129314	0.19516181758744697	;	;
YSG_0014i	947	975	7	29;4	0.23333333333333348	0.5000000000000001	0.13076923076923042	0.0	0.0	0.0	0.0	0.0	0.0				0.10714285714285714	0.0	0.2068965517241379	0.2857142857142857	0.046511627906976744	0.3361344537815125	0.14285714285714285	0.0	0.2068965517241379				0.21428571428571427	0.03333333333333334	0.24358974358974358	0.03571428571428571	0.047619047619047616	0.03333333333333334	0.03571428571428571	0.03333333333333334	0.03333333333333334	;Ga0374717_11_9064_10074	;C
YSG_0019f	125	139	6	22;8	0.38636363636363497	0.724517906336091	0.30321255862555035	0.005050505050505052	0.003952569169960472	0.005347593582887701	0.0	0.0	0.0				0.42857142857142855	0.17391304347826086	0.5306122448979592	0.0	0.0	0.0	0.0	0.0	0.0				0.07142857142857142	0.27272727272727276	0.12	0.5	0.19047619047619047	0.627450980392157	0.0	0.0	0.0	Ga0374717_02_61337_61933;Ga0374872_024_3562_4158,Ga0393490_020_4231_4827,Ga0393521_050_5441_6037,Ga0374857_042_582_1178,Ga0393439_011_21139_21735,Ga0393505_12_8000_8596,Ga0393562_070_7904_8500,Ga0393538_054_6369_6965,Ga0374881_023_10871_11467,Ga0374884_004_17798_18394,Ga0374800_109_581_1177,Ga0374803_012_15977_16573,Ga0374865_082_3409_4005,Ga0374821_13_4844_5440,Ga0374826_41_2683_3279,Ga0374750_003_24462_25058,Ga0374752_103_3114_3710,Ga0393438_094_544_1140,Ga0393504_012_6208_6804,Ga0374851_001_15590_16186,Ga0374880_22_2728_3324,Ga0393531_118_1640_2245,Ga0374845_002_27580_28176,Ga0374871_022_1596_2192	C;Bp
YSG_0019f	251	294	11	22;8	0.22916666666666655	0.5499999999999983	0.10576923076923034	0.0	0.0	0.0	0.0	0.0	0.0				0.2558139534883721	0.1212121212121212	0.27956989247311825	0.11627906976744186	0.050505050505050504	0.20788530465949823	0.0	0.0	0.0				0.0	0.0	0.0	0.27906976744186046	0.1176470588235294	0.3152173913043478	0.0	0.0	0.0	Ga0374880_22_2728_3324,Ga0374845_002_27580_28176,Ga0374871_022_1596_2192;Ga0374882_038_2246_2815,Ga0374879_023_538_1134,Ga0393576_068_10807_11403,Ga0374715_04_15211_15807,Ga0374785_030_3215_3811,Ga0374753_001_8104_8700,Ga0393496_16_6024_6620,Ga0374798_001_53877_54473,Ga0393479_023_12044_12640,Ga0393570_005_6639_7235,Ga0393469_04_11104_11700,Ga0374834_29_8168_8764,Ga0374855_018_3263_3859,Ga0374745_002_31614_32210,Ga0374768_011_15283_15879,Ga0374848_008_6917_7513,Ga0374861_02_21534_22130,Ga0393546_066_626_1222,Ga0374869_03_12177_12773,Ga0374792_001_38249_38845,Ga0374773_085_2807_3403,Ga0374788_200_574_1170,Ga0374872_024_3562_4158,Ga0393490_020_4231_4827,Ga0393521_050_5441_6037,Ga0374857_042_582_1178,Ga0393439_011_21139_21735,Ga0393505_12_8000_8596,Ga0393562_070_7904_8500,Ga0393538_054_6369_6965,Ga0374881_023_10871_11467,Ga0374884_004_17798_18394,Ga0374800_109_581_1177,Ga0374803_012_15977_16573,Ga0374865_082_3409_4005,Ga0374821_13_4844_5440,Ga0374826_41_2683_3279,Ga0374750_003_24462_25058,Ga0374752_103_3114_3710,Ga0393438_094_544_1140,Ga0393504_012_6208_6804,Ga0393532_032_673_1269,Ga0374755_35_611_1207,Ga0374870_21_3349_3945,Ga0374769_008_9819_10415,Ga0393462_43_5675_6271,Ga0374759_004_27698_28294,Ga0393511_16_6036_6632,Ga0393450_004_16198_16794,Ga0393572_027_3250_3846,Ga0374749_001_9201_9797,Ga0393561_008_11263_11859,Ga0393557_001_4048_4644,Ga0393573_029_11722_12318,Ga0374757_207_2231_2827,Ga0374851_001_15590_16186,Ga0393531_118_1640_2245	Bp;Bp
YSG_0019f	374	402	7	20;10	0.22424242424242394	0.3436650660264101	0.1832262281731125	0.00606060606060606	0.008	0.005405405405405406	0.01722488038277511	0.0	0.022889438361003184				0.25	0.14965986394557823	0.25368731563421826	0.17857142857142858	0.16981132075471697	0.13761467889908255	0.0	0.0	0.0				0.0	0.0	0.0	0.21428571428571427	0.271604938271605	0.19753086419753085	0.0	0.0	0.0	Ga0374845_002_27580_28176,Ga0374871_022_1596_2192;Ga0374882_038_2246_2815,Ga0374879_023_538_1134,Ga0393576_068_10807_11403,Ga0374715_04_15211_15807,Ga0374785_030_3215_3811,Ga0374753_001_8104_8700,Ga0393496_16_6024_6620,Ga0374798_001_53877_54473,Ga0393479_023_12044_12640,Ga0393570_005_6639_7235,Ga0393469_04_11104_11700,Ga0374834_29_8168_8764,Ga0374855_018_3263_3859,Ga0374745_002_31614_32210,Ga0374768_011_15283_15879,Ga0374848_008_6917_7513,Ga0374861_02_21534_22130,Ga0393546_066_626_1222,Ga0374869_03_12177_12773,Ga0374792_001_38249_38845,Ga0374773_085_2807_3403,Ga0374788_200_574_1170,Ga0374872_024_3562_4158,Ga0393490_020_4231_4827,Ga0393521_050_5441_6037,Ga0374857_042_582_1178,Ga0393439_011_21139_21735,Ga0393505_12_8000_8596,Ga0393562_070_7904_8500,Ga0393538_054_6369_6965,Ga0374881_023_10871_11467,Ga0374884_004_17798_18394,Ga0374800_109_581_1177,Ga0374803_012_15977_16573,Ga0374865_082_3409_4005,Ga0374821_13_4844_5440,Ga0374826_41_2683_3279,Ga0374750_003_24462_25058,Ga0374752_103_3114_3710,Ga0393438_094_544_1140,Ga0393504_012_6208_6804,Ga0393532_032_673_1269,Ga0374755_35_611_1207,Ga0374870_21_3349_3945,Ga0374769_008_9819_10415,Ga0393462_43_5675_6271,Ga0374759_004_27698_28294,Ga0393511_16_6036_6632,Ga0393450_004_16198_16794,Ga0393572_027_3250_3846,Ga0374749_001_9201_9797,Ga0393561_008_11263_11859,Ga0393557_001_4048_4644,Ga0393573_029_11722_12318,Ga0374757_207_2231_2827,Ga0393493_05_11058_11654,Ga0393449_01_18307_18903,Ga0374761_020_8934_9530,Ga0374763_007_14737_15333,Ga0374851_001_15590_16186,Ga0374880_22_2728_3324,Ga0393531_118_1640_2245	Bp;Bp
YSG_0023bb	143	160	5	25;13	0.23809523809523941	0.4117647058823507	0.17391304347825998	0.0	0.0	0.0	0.0	0.0	0.0				0.29411764705882354	0.0	0.375				0.29411764705882354	0.0	0.375				0.0	0.0	0.0				0.0	0.0	0.0	;Ga0374788_014_5158_5847,Ga0393555_011_6787_7476,Ga0374801_06_5247_5936,Ga0374878_05_5178_5867,Ga0393543_076_4288_4977,Ga0393569_011_12634_13323,Ga0374820_055_383_1072,Ga0393486_07_3360_4049,Ga0393446_003_43095_43784,Ga0393576_127_5149_5838,Ga0393547_124_550_1239,Ga0393563_081_5092_5781,Ga0374790_067_5107_5796,Ga0374789_10_14392_15081,Ga0374749_009_5110_5799,Ga0393513_001_17328_18017,Ga0374870_18_1927_2616,Ga0374879_079_4116_4805,Ga0393532_002_11339_12028,Ga0393565_052_3529_4218,Ga0393451_002_18845_19534,Ga0393487_49_2851_3540,Ga0393511_07_10917_11606,Ga0374710_09_300_989,Ga0393552_129_3279_3968,Ga0374792_064_5498_6187,Ga0393496_46_204_893,Ga0393561_002_42933_43622,Ga0393570_087_5114_5803,Ga0393490_024_8635_9381,Ga0393521_024_3276_4022,Ga0374756_055_7416_8105,Ga0374775_037_7520_8209,Ga0393540_077_254_943,Ga0374754_034_8483_9172,Ga0374757_130_5054_5743,Ga0374786_004_8295_8984,Ga0374761_041_2445_3134,Ga0374768_021_3906_4595,Ga0393571_010_5149_5838,Ga0374759_005_10042_10731,Ga0374848_005_5157_5846,Ga0374861_31_5150_5839,Ga0374851_010_25002_25691,Ga0374867_036_4307_4996,Ga0374845_008_8302_8991,Ga0374872_003_22644_23333,Ga0374794_017_15295_15984,Ga0393572_061_1827_2516,Ga0374884_032_4077_4766,Ga0374812_26_5209_5898,Ga0374769_042_7452_8141,Ga0374883_023_9512_10201,Ga0374747_006_22090_22779,Ga0393479_022_4118_4807,Ga0374763_056_12430_13119,Ga0393442_125_1248_1937,Ga0393517_015_7893_8582,Ga0393497_010_3773_4462,Ga0393544_003_34632_35321,Ga0374869_15_5210_5899,Ga0374783_011_10093_10782,Ga0374753_017_5151_5840,Ga0393551_009_12073_12762,Ga0374748_040_5100_5789,Ga0374750_123_2228_2917,Ga0374785_119_2228_2917,Ga0393538_008_12921_13610,Ga0374766_114_125_814,Ga0393509_20_2035_2724,Ga0393514_01_3297_3986,Ga0393558_003_10488_11177,Ga0374855_067_7643_8332,Ga0374745_006_20783_21472,Ga0393562_016_5158_5847,Ga0374877_001_86610_87299	;Bp
YSG_0023bb	165	222	6	27;11	0.1000000000000005	0.2619047619047606	0.050724637681159646	0.0	0.0	0.0	0.0	0.0	0.0				0.07017543859649122	0.16666666666666666	0.03875968992248063				0.07017543859649122	0.11904761904761903	0.03875968992248063				0.03508771929824561	0.09302325581395347	0.015625000000000007				0.0	0.0	0.0	;Ga0393446_003_43095_43784,Ga0393576_127_5149_5838,Ga0393547_124_550_1239,Ga0393532_002_11339_12028,Ga0393565_052_3529_4218,Ga0393451_002_18845_19534,Ga0393487_49_2851_3540,Ga0393511_07_10917_11606,Ga0374710_09_300_989,Ga0393552_129_3279_3968,Ga0374792_064_5498_6187,Ga0393496_46_204_893,Ga0393570_087_5114_5803,Ga0393490_024_8635_9381,Ga0393521_024_3276_4022,Ga0374769_042_7452_8141,Ga0393479_022_4118_4807,Ga0374763_056_12430_13119,Ga0374869_15_5210_5899	;Bp
YSG_0023bb	233	283	8	35;3	0.1481481481481484	0.3380281690140845	0.09486166007905138	0.0	0.0	0.0	0.0	0.0	0.0				0.16	0.0	0.20792079207920788				0.12	0.0	0.14925373134328357				0.0	0.0	0.0				0.0	0.0	0.0	;Ga0374788_014_5158_5847,Ga0393555_011_6787_7476,Ga0374801_06_5247_5936,Ga0374878_05_5178_5867,Ga0393543_076_4288_4977,Ga0393569_011_12634_13323,Ga0374820_055_383_1072,Ga0393446_003_43095_43784,Ga0393576_127_5149_5838,Ga0393547_124_550_1239,Ga0393563_081_5092_5781,Ga0374790_067_5107_5796,Ga0374789_10_14392_15081,Ga0374749_009_5110_5799,Ga0393513_001_17328_18017,Ga0374870_18_1927_2616,Ga0374879_079_4116_4805,Ga0393451_002_18845_19534,Ga0393487_49_2851_3540,Ga0393511_07_10917_11606,Ga0374710_09_300_989,Ga0393552_129_3279_3968,Ga0374792_064_5498_6187,Ga0393496_46_204_893,Ga0393561_002_42933_43622,Ga0393570_087_5114_5803,Ga0393490_024_8635_9381,Ga0393521_024_3276_4022,Ga0374756_055_7416_8105,Ga0374775_037_7520_8209,Ga0393540_077_254_943,Ga0374754_034_8483_9172,Ga0374757_130_5054_5743,Ga0374786_004_8295_8984,Ga0374761_041_2445_3134,Ga0374768_021_3906_4595,Ga0393571_010_5149_5838,Ga0374759_005_10042_10731,Ga0374848_005_5157_5846,Ga0374861_31_5150_5839,Ga0374851_010_25002_25691,Ga0374867_036_4307_4996,Ga0374845_008_8302_8991,Ga0374872_003_22644_23333,Ga0374794_017_15295_15984,Ga0393572_061_1827_2516,Ga0374884_032_4077_4766,Ga0374812_26_5209_5898,Ga0374883_023_9512_10201,Ga0374747_006_22090_22779,Ga0374763_056_12430_13119,Ga0374869_15_5210_5899,Ga0374745_006_20783_21472	;Bp
YSG_0025ca	1604	1665	15	41;3	0.22727272727272682	0.4308390022675747	0.1603281133482475	0.0	0.0	0.0	0.0	0.0	0.0				0.2459016393442623	0.12837837837837837	0.2801204819277108				0.22950819672131148	0.10619469026548674	0.2672064777327935				0.0	0.0	0.0				0.0	0.0	0.0	;Ga0374790_021_21_1706,Ga0374750_010_4456_6198,Ga0374785_114_2358_4100,Ga0374748_050_13794_15536,Ga0393446_011_2308_4050,Ga0393576_088_6651_8393,Ga0374768_126_1746_3488,Ga0374798_050_6844_8586,Ga0374868_32_2302_4044,Ga0374854_056_4804_6546,Ga0374782_003_2305_4047,Ga0374845_037_9376_11118,Ga0374753_003_44219_45991,Ga0393539_037_3721_5463,Ga0374763_043_1414_3156,Ga0393531_085_1208_2950,Ga0393565_043_5987_7729,Ga0374744_112_392_2134,Ga0374746_01_2664_4406,Ga0374777_05_1719_3461,Ga0393450_001_42584_44356,Ga0374757_020_16304_18046,Ga0374745_007_21199_22941,Ga0393538_032_7201_8943,Ga0374855_049_6854_8596,Ga0374747_110_4832_6574,Ga0374754_100_1785_3527,Ga0393553_069_2305_4047,Ga0374796_001_13773_15515,Ga0393562_015_13321_15063,Ga0374835_35_2053_3795,Ga0374876_001_72224_73966,Ga0393569_034_2306_4048,Ga0374794_049_2308_4050,Ga0393501_025_3788_5530,Ga0374775_080_864_2606,Ga0393560_011_18739_20481,Ga0393521_036_5616_7358,Ga0374869_11_2305_4047,Ga0393465_013_1560_3302,Ga0393544_089_2306_4048,Ga0393505_35_236_1978,Ga0393479_033_10766_12508,Ga0393478_03_8624_10366,Ga0393507_098_3647_5389,Ga0374715_13_7095_8837,Ga0374781_027_3724_5466,Ga0374883_083_1428_3170,Ga0374874_002_13052_14794,Ga0374857_104_2421_4163,Ga0393571_013_23601_25343,Ga0374880_05_12627_14369,Ga0374867_011_2304_4046,Ga0374851_011_2305_4047,Ga0374797_066_4319_6061,Ga0374849_106_2306_4048,Ga0374803_056_2306_4048,Ga0393540_003_28952_30694,Ga0374871_020_11697_13439,Ga0374820_099_156_1898,Ga0393533_068_756_2498,Ga0393532_045_6722_8494,Ga0374756_068_6815_8557,Ga0374770_047_6816_8558,Ga0393451_100_378_2120,Ga0393504_099_413_2155,Ga0393466_010_2323_4101,Ga0374795_083_3727_5700,Ga0374788_030_16281_18059	;Bp
