og_id	x_start	x_end	num_snps	haplotype_frequencies	db	pi1	pi2	d1A	d1Bp	d1C	d1_closest	d2A	d2Bp	d2C	d2_closest	other_species_hits	donor_species
YSG_0013a	557	582	9	51;9	0.26470588235294196	0.0	0.0	0.2		0.16	0.16	0.24		0.28	0.24	;	;
YSG_0013a	596	627	8	52;8	0.20000000000000154	0.0	0.0	0.25806451612903225		0.25806451612903225	0.22580645161290322	0.2903225806451613		0.22580645161290322	0.1935483870967742	;	;
YSG_0013a	917	933	7	47;13	0.3043478260869585	0.0	0.0	0.3125		0.3125	0.3125	0.75		0.625	0.625	;	;
YSG_0013g	239	255	5	56;12	0.1612903225806439	0.0	0.0	0.125			0.125	0.1875			0.1875	;	;
YSG_0013g	954	963	5	55;13	0.4166666666666661	0.0	0.0	0.0			0.0	0.5555555555555556			0.5555555555555556	Ga0393432_025_11739_12704,Ga0393421_27_5877_6887,Ga0393482_057_1427_2437,Ga0374819_058_1329_2339,Ga0393440_047_11300_12310,Ga0393523_01_5473_6483,Ga0374743_22_4661_5671,Ga0393409_057_703_1713,Ga0393396_054_2297_3307,Ga0393518_05_2424_3434,Ga0393400_009_12242_13252,Ga0393405_061_1265_2275,Ga0393401_041_168_1178,Ga0374827_06_13041_14051,Ga0374816_068_1353_2363,Ga0374725_04_9362_10372,Ga0374774_039_1395_2405,Ga0393441_029_11311_12321,Ga0393427_06_17096_18106,Ga0374776_011_2234_3244,Ga0393417_24_8679_9689,Ga0393407_034_11011_12021,Ga0393425_080_1387_2397,Ga0374721_024_2123_3133,Ga0374833_14_13074_14084,Ga0393390_56_1427_2437,Ga0374780_006_20722_21732,Ga0393431_037_1416_2426,Ga0374825_16_3233_4243,Ga0374731_25_2232_3242,Ga0393448_061_8076_9086,Ga0393474_044_6073_7083,Ga0374815_047_5740_6750,Ga0393468_034_1368_2378,Ga0393414_05_2921_3931,Ga0393483_14_12258_13268,Ga0393447_057_8081_9091;	A;
YSG_0013hc	197	222	5	41;23	0.16666666666666644	0.0	0.0	0.2		0.24	0.2	0.16		0.2	0.16	;	;
YSG_0013hc	377	440	8	54;10	0.09411764705882324	0.0	0.0	0.1746031746031746		0.23809523809523808	0.19047619047619047	0.15873015873015872		0.19047619047619047	0.1746031746031746	;	;
YSG_0015b	797	808	5	55;5	0.17857142857142883	0.0	0.0	0.2727272727272727			0.2727272727272727	0.18181818181818182			0.18181818181818182	;	;
YSG_0019dbb	396	411	6	67;17	0.3165750196386537	0.0015710919088766705	0.0	0.06666666666666667		0.4666666666666667	0.06666666666666667	0.3333333333333333		0.3333333333333333	0.3333333333333333	Ga0374817_007_6261_6893,Ga0393456_027_13287_13919,Ga0374716_11_6231_6863,Ga0374830_026_14844_15476,Ga0393468_077_1401_2033,Ga0393408_34_3257_3889,Ga0393414_38_6741_7373,Ga0393406_26_3965_4597,Ga0393411_17_9280_9912,Ga0374818_02_18995_19627,Ga0393400_007_20632_21264,Ga0393402_04_12180_12812,Ga0374771_016_4677_5309,Ga0393448_066_4594_5226,Ga0374780_023_15252_15884,Ga0374784_54_978_1610,Ga0393401_016_11525_12157,Ga0393431_036_3467_4099,Ga0393425_024_9437_10069,Ga0393389_004_19945_20577,Ga0374733_01_3067_3699,Ga0374758_002_18872_19504,Ga0374722_012_13976_14608,Ga0393434_01_16667_17299,Ga0393405_006_22497_23129,Ga0393441_018_6094_6726,Ga0393510_03_15034_15666,Ga0374762_008_35589_36221,Ga0393393_009_15510_16142,Ga0393430_01_12930_13562,Ga0393409_018_6381_7013,Ga0393417_18_10860_11492;	A;
YSG_0019e	566	591	5	37;27	0.1173048048048048	0.033126876876876876	0.09081196581196581	0.08		0.08	0.0	0.0		0.08	0.0	Ga0393440_001_32499_33095,Ga0374716_16_9855_10451,Ga0393389_003_30771_31367,Ga0393441_005_42993_43589,Ga0393510_26_1272_1868,Ga0393453_015_5804_6400,Ga0374827_11_683_1279;Ga0374784_61_2061_2657,Ga0374767_084_5612_6208,Ga0374780_004_683_1279,Ga0374721_011_18079_18675,Ga0374758_018_20439_21035,Ga0374830_082_733_1329,Ga0374774_054_644_1240,Ga0393421_41_2697_3293,Ga0393401_023_682_1278,Ga0374740_053_5118_5714,Ga0393428_104_683_1279,Ga0374839_037_679_1275,Ga0393515_022_545_1141,Ga0374716_16_9855_10451,Ga0393389_003_30771_31367,Ga0374726_025_9550_10146,Ga0374762_010_684_1280,Ga0393394_008_17536_18132,Ga0374730_003_11433_12029,Ga0393429_073_2823_3419,Ga0374736_36_1159_1755,Ga0393392_007_23913_24509,Ga0393413_08_11294_11890,Ga0393406_21_3972_4568,Ga0393424_03_11020_11616,Ga0393407_008_733_1329,Ga0393427_10_5684_6280,Ga0393409_007_11144_11740,Ga0393447_006_681_1277,Ga0374827_11_683_1279	A;A
YSG_0022c	629	649	7	50;37	0.2692307692307729	0.0	0.0									;	;
YSG_0022c	704	771	21	83;4	0.2999999999999982	0.0	0.0									;	;
YSG_0022ebab	34	114	13	26;15	0.14529914529914623	0.0	0.0017094017094017094	0.1125			0.1125	0.2			0.2125	;	;
YSG_0022ebab	141	197	9	26;15	0.125	0.0	0.0	0.125			0.125	0.21428571428571427			0.21428571428571427	;	;
YSG_0022ebab	323	390	5	21;20	0.04385964912280702	0.0	0.0	0.11940298507462686			0.11940298507462686	0.13432835820895522			0.13432835820895522	;	;
YSG_0022ebab	596	624	5	26;15	0.1485714285714294	0.00979591836734694	0.0	0.14285714285714285			0.14285714285714285	0.32142857142857145			0.32142857142857145	;	;
YSG_0022ebab	633	666	8	22;19	0.1999066402147265	0.004223418857565202	0.004849522179432323	0.21212121212121213			0.21212121212121213	0.21212121212121213			0.24242424242424243	;	;
YSG_0023ab	158	192	6	49;9	0.10344827586206926	0.0	0.0	0.17647058823529413			0.17647058823529413	0.0			0.0	;Ga0374771_003_26425_27201,Ga0374774_157_2785_3561,Ga0393467_053_2790_3566,Ga0393391_026_2807_3583,Ga0393423_21_6061_6837,Ga0393523_07_6741_7517,Ga0374776_019_7510_8331,Ga0374726_004_12957_13733,Ga0393405_005_27132_27908,Ga0393412_08_14095_14871,Ga0393408_21_7539_8315,Ga0374722_049_2761_3537,Ga0374716_06_5534_6310,Ga0374758_011_6888_7709,Ga0393474_003_21809_22585,Ga0374780_001_26566_27354,Ga0393448_031_2791_3579	;A
YSG_0023ab	554	582	7	51;7	0.1322751322751313	0.005291005291005291	0.0	0.25			0.0	0.0			0.0	Ga0374726_004_12957_13733,Ga0393405_005_27132_27908,Ga0393412_08_14095_14871,Ga0393408_21_7539_8315,Ga0374722_049_2761_3537;Ga0374771_003_26425_27201,Ga0374774_157_2785_3561,Ga0393467_053_2790_3566,Ga0393391_026_2807_3583,Ga0393423_21_6061_6837,Ga0393523_07_6741_7517,Ga0374776_019_7510_8331,Ga0374716_06_5534_6310,Ga0374758_011_6888_7709,Ga0374780_001_26566_27354,Ga0393448_031_2791_3579	A;A
YSG_0025a	704	724	6	50;4	0.14634146341463347	0.0	0.0	0.2			0.2	0.3			0.3	;	;
YSG_0027a	896	944	7	56;5	0.06184371184371166	0.0034188034188034192	0.00061050061050061	0.16666666666666666		0.1875	0.14583333333333334	0.14583333333333334		0.16666666666666666	0.14583333333333334	;	;
YSG_0027ca	131	138	5	70;3	0.2785714285714292	0.0	0.0015873015873015847	0.14285714285714285		0.14285714285714285	0.0	0.7142857142857143		0.7142857142857143	0.5714285714285714	Ga0393405_036_6840_8024,Ga0374816_015_8619_9803,Ga0374726_005_14510_15694,Ga0393411_35_8247_9431,Ga0374774_015_8460_9644,Ga0393414_15_7946_9130,Ga0393403_10_4916_6100,Ga0393525_14_6879_8063,Ga0393404_013_3608_4792,Ga0393389_046_5127_6311,Ga0393474_021_11082_12266,Ga0393391_007_13785_14969,Ga0374736_51_1472_2656,Ga0393447_004_24649_25833,Ga0393456_040_2500_3684,Ga0374839_004_8652_9851,Ga0374811_08_12741_13940,Ga0393430_12_9837_11036,Ga0393393_024_6543_7742,Ga0374762_048_7218_8417,Ga0393433_034_6446_7645,Ga0393448_062_1768_2967,Ga0393426_031_7082_8281,Ga0393416_05_16940_18139,Ga0393421_11_7780_8979,Ga0374780_018_14357_15541,Ga0374776_041_2933_4117,Ga0374716_57_1853_3052,Ga0374708_62_673_1872,Ga0374828_04_612_1811,Ga0393468_038_4871_6070,Ga0393440_035_9931_11130,Ga0374717_22_14731_15930;	C;
YSG_0027cb	1028	1065	10	56;12	0.2272727272727285	0.0	0.0	0.16216216216216217		0.10810810810810811	0.0	0.10810810810810811		0.16216216216216217	1.0	Ga0393454_49_3625_4776,Ga0393448_066_1967_3163,Ga0393429_061_1967_3163,Ga0393393_009_17573_18769,Ga0393510_03_17097_18293,Ga0393430_01_10303_11499,Ga0374771_016_2050_3246,Ga0393402_04_9553_10749,Ga0393401_016_13588_14784,Ga0393408_34_5320_6516,Ga0374716_11_3604_4800,Ga0393406_26_1338_2534,Ga0393453_020_3637_4833,Ga0393389_004_17318_18514,Ga0393425_024_11500_12696,Ga0374758_002_16245_17441,Ga0374733_01_440_1636,Ga0374780_023_17315_18511,Ga0374722_012_16039_17235,Ga0393434_01_18711_19907,Ga0393409_018_8444_9640,Ga0374774_025_1105_2301,Ga0393456_027_10660_11856,Ga0393416_54_2050_3246,Ga0393411_17_11343_12539,Ga0393431_036_5530_6726,Ga0374818_02_16368_17564,Ga0374819_080_3104_4300,Ga0374817_007_3634_4830,Ga0393405_006_24541_25737,Ga0393400_007_22676_23872,Ga0393441_018_3492_4682,Ga0374717_03_24647_25837;	C;
YSG_0027cb	1088	1128	6	60;8	0.11538461538461477	0.0	0.0	0.175		0.05	0.05	0.075		0.1	0.075	;	;
YSG_0028a	705	717	5	46;30	0.192307692307686	0.0	0.0	0.4166666666666667			0.0	0.0			0.0	Ga0374776_115_1587_2360;Ga0374733_07_480_1253,Ga0374739_05_13110_13883,Ga0374726_038_411_1184,Ga0393389_147_1552_2325,Ga0393396_100_3141_3914,Ga0393417_40_458_1231,Ga0393425_007_15389_16162,Ga0374721_074_448_1221,Ga0374833_19_3562_4335,Ga0374722_007_4598_5371,Ga0374762_007_12793_13566,Ga0393431_059_3566_4339,Ga0374780_148_3854_4627,Ga0393420_021_2744_3517,Ga0374830_095_3510_4283,Ga0393435_070_5231_6004,Ga0393429_082_393_1166,Ga0374774_177_2051_2824,Ga0374712_07_8210_8983,Ga0393412_11_3504_4277,Ga0393523_52_1552_2325,Ga0393402_08_11613_12386,Ga0374811_33_3418_4191,Ga0393405_067_5252_6025,Ga0393410_09_15737_16510,Ga0393426_013_13915_14688,Ga0393456_032_419_1192,Ga0374758_129_440_1213,Ga0393397_081_2607_3398	A;A
YSG_0028fa	6	51	13	41;11	0.2708333333333316	0.0	0.0	0.0		0.24444444444444444	0.0	0.28888888888888886		0.13333333333333333	0.0	Ga0393453_050_6186_7145,Ga0374740_014_5323_6282,Ga0374771_047_11833_12792,Ga0374817_019_12010_12969,Ga0374716_25_4248_5207,Ga0393431_030_2752_3711,Ga0374833_27_1876_2835,Ga0393415_15_8001_8960,Ga0374828_04_14581_15540,Ga0374720_16_3073_4032,Ga0374819_002_6483_7442,Ga0374816_005_9706_10665,Ga0393436_028_17190_18149,Ga0374705_046_4852_5811;Ga0393416_05_3201_3968,Ga0393440_041_7830_8597,Ga0393447_004_10691_11650,Ga0393456_044_4993_5952	A;A
YSG_0028g	122	142	5	52;22	0.1291913214990138	0.0	0.001933712340952156	0.35		0.35	0.35	0.2		0.2	0.2	;	;
YSG_0030a	323	351	5	70;12	0.13233082706766983	0.0	0.001503759398496238	0.14285714285714285		0.17857142857142858	0.14285714285714285	0.14285714285714285		0.10714285714285714	0.07142857142857142	;	;
YSG_0030a	362	411	10	64;18	0.1818181818181852	0.0	0.0	0.20408163265306123		0.32653061224489793	0.20408163265306123	0.12244897959183673		0.12244897959183673	0.04081632653061224	;	;
YSG_0030a	512	675	42	76;6	0.24053030303030531	0.0	0.0030303030303030307	0.1901840490797546		0.18404907975460122	0.17791411042944785	0.12883435582822086		0.18404907975460122	0.06748466257668712	;	;
YSG_0030a	692	702	5	75;7	0.14705882352941152	0.0	0.0	0.3		0.3	0.0	0.2		0.2	0.1	Ga0393440_005_20750_22057,Ga0393441_011_15121_16428;Ga0374717_08_4744_6015	A;C
YSG_0030a	896	912	10	75;7	0.2631578947368397	0.0	0.0	0.25		0.3125	0.0	0.4375		0.375	0.3125	Ga0374758_012_8255_9562,Ga0393440_005_20750_22057;	A;
YSG_0030ba	1082	1107	5	54;4	0.046823246010237955	0.00948509485094851	0.00030111412225233337	0.4		0.2	0.12	0.44		0.0	0.0	;Ga0374717_20_27941_29209	;C
YSG_0030bba	519	540	7	37;12	0.20000000000000162	0.0	0.0	0.23809523809523808			0.23809523809523808	0.23809523809523808			0.23809523809523808	;	;
YSG_0030bbb	562	589	9	39;17	0.18819130216189023	0.0024509803921568623	0.0010683760683760687	0.14814814814814814			0.14814814814814814	0.2962962962962963			0.25925925925925924	;	;
YSG_0030bbb	975	1005	7	40;16	0.1908783783783792	0.0033783783783783786	0.0	0.23333333333333334			0.26666666666666666	0.3333333333333333			0.3333333333333333	;	;
YSG_0030bbb	1097	1128	19	47;9	0.4130434782608724	0.0	0.0	0.4642857142857143			0.5714285714285714	0.42857142857142855			0.5714285714285714	;	;
YSG_0031ba	98	132	7	74;6	0.13513513513513586	0.0	0.0010395010395010374	0.14705882352941177			0.14705882352941177	0.17647058823529413			0.17647058823529413	;	;
YSG_0031ba	293	321	9	71;9	0.21462105969148032	0.0006706908115358813	0.0	0.07142857142857142			0.07142857142857142	0.2857142857142857			0.2857142857142857	;	;
YSG_0032b	251	310	8	76;5	0.1070175438596493	0.0006923976608187152	0.0	0.2033898305084746			0.2033898305084746	0.1694915254237288			0.1864406779661017	;	;
YSG_0033b	644	673	9	49;10	0.20454545454545348	0.0	0.0	0.1724137931034483		0.10344827586206896	0.0	0.1724137931034483		0.2413793103448276	0.1724137931034483	Ga0374767_164_1929_2657;	A;
YSG_0037b	137	178	5	42;33	0.08313817330210611	0.002303840368614461	0.0	0.1951219512195122			0.24390243902439024	0.3170731707317073			0.3170731707317073	;	;
YSG_0037b	208	342	6	40;35	0.04063386944181571	0.0006622516556291395	0.0011130279926540151	0.17164179104477612			0.17164179104477612	0.15671641791044777			0.15671641791044777	;	;
YSG_0037c	233	253	5	65;5	0.027323717948718004	0.0	0.0025040064102563844	0.1			0.0	0.15			0.0	Ga0374816_019_1854_2339,Ga0393415_04_10584_11069,Ga0374819_011_2233_2718,Ga0374818_27_8362_8847,Ga0393428_007_16045_16530,Ga0393429_041_7665_8150,Ga0374817_005_3680_4165,Ga0393406_06_7611_8096,Ga0393390_44_4583_5068,Ga0393394_099_1220_1705,Ga0374771_003_25799_26284,Ga0374758_011_7805_8290,Ga0374780_001_27484_27969,Ga0393448_031_2176_2661,Ga0374776_019_8427_8912;Ga0393412_08_15012_15497,Ga0393523_07_6115_6600,Ga0374726_004_13874_14359,Ga0374774_157_2159_2644,Ga0393423_21_6978_7463,Ga0374722_049_2135_2620,Ga0393391_026_2181_2666,Ga0393408_21_8456_8941,Ga0393474_003_21183_21668,Ga0374716_06_6451_6936,Ga0393467_053_2164_2649,Ga0393433_004_16295_16795,Ga0393417_61_1169_1669,Ga0374762_038_7728_8228,Ga0374714_012_13973_14473	A;A
YSG_0038b	9	42	9	56;27	0.16981132075471794	0.0	0.0	0.2727272727272727		0.3939393939393939	0.2727272727272727	0.18181818181818182		0.42424242424242425	0.18181818181818182	;	;
YSG_0038b	722	756	5	63;20	0.11904761904762022	0.0	0.0	0.029411764705882353		0.11764705882352941	0.08823529411764706	0.17647058823529413		0.20588235294117646	0.14705882352941177	;	;
YSG_0038b	770	795	9	65;18	0.22499999999999676	0.0	0.0	0.24		0.2	0.16	0.12		0.16	0.12	;	;
YSG_0038c	17	39	6	57;12	0.2222222222222256	0.0	0.0	0.0			0.0	0.2727272727272727			0.0	Ga0393408_45_4326_6113,Ga0393412_01_7698_9485,Ga0374729_10_1156_2943,Ga0374774_002_17243_19030,Ga0393393_011_9460_11247,Ga0374776_056_2913_4700,Ga0374762_026_12395_14182,Ga0393448_013_13003_14790,Ga0374722_006_2913_4700,Ga0393407_041_108_1895,Ga0374712_34_2082_3869,Ga0374740_045_557_2344,Ga0374818_11_2213_4000,Ga0374817_003_20759_22546,Ga0393414_25_2177_3964,Ga0393401_026_10017_11804,Ga0393435_010_1181_2968,Ga0393396_006_13683_15470,Ga0393428_014_2821_4608,Ga0393429_001_11717_13504,Ga0393432_005_13102_14889,Ga0393431_003_8286_10073,Ga0393422_004_26813_28600,Ga0393421_08_5872_7659,Ga0374780_029_12319_14115,Ga0374723_08_12734_14530;Ga0374696_08_3820_5607,Ga0393411_60_29_1816	A;A
YSG_0038c	655	697	14	44;25	0.1920921544209181	0.0006226650062266505	0.0	0.0			0.0	0.3333333333333333			0.3333333333333333	Ga0393408_45_4326_6113,Ga0393412_01_7698_9485,Ga0374729_10_1156_2943,Ga0374774_002_17243_19030,Ga0393393_011_9460_11247,Ga0374776_056_2913_4700,Ga0374762_026_12395_14182,Ga0393448_013_13003_14790,Ga0374722_006_2913_4700,Ga0393407_041_108_1895,Ga0374712_34_2082_3869,Ga0374696_08_3820_5607,Ga0393411_60_29_1816,Ga0374740_045_557_2344,Ga0374818_11_2213_4000,Ga0374817_003_20759_22546,Ga0393414_25_2177_3964,Ga0393401_026_10017_11804,Ga0393435_010_1181_2968,Ga0393396_006_13683_15470,Ga0393428_014_2821_4608,Ga0393429_001_11717_13504,Ga0393432_005_13102_14889,Ga0393431_003_8286_10073,Ga0393422_004_26813_28600,Ga0393421_08_5872_7659,Ga0374780_029_12319_14115,Ga0374723_08_12734_14530;	A;
YSG_0038c	803	814	6	35;34	0.19999999999999582	0.0	0.0	0.0			0.0	0.5454545454545454			0.0	Ga0393408_45_4326_6113,Ga0393412_01_7698_9485,Ga0374729_10_1156_2943,Ga0393393_011_9460_11247,Ga0374776_056_2913_4700,Ga0374762_026_12395_14182,Ga0393448_013_13003_14790,Ga0374722_006_2913_4700,Ga0393407_041_108_1895,Ga0374712_34_2082_3869,Ga0374696_08_3820_5607,Ga0393411_60_29_1816,Ga0393414_25_2177_3964,Ga0393401_026_10017_11804,Ga0393435_010_1181_2968,Ga0393421_08_5872_7659;Ga0374774_002_17243_19030,Ga0374740_045_557_2344,Ga0374818_11_2213_4000,Ga0374817_003_20759_22546,Ga0393396_006_13683_15470,Ga0393428_014_2821_4608,Ga0393429_001_11717_13504,Ga0393432_005_13102_14889,Ga0393431_003_8286_10073,Ga0393422_004_26813_28600,Ga0374780_029_12319_14115,Ga0374723_08_12734_14530	A;A
YSG_0040a	470	502	7	41;14	0.19305019305019339	0.0	0.007722007722007722	0.28125		0.34375	0.25	0.09375		0.15625	0.09375	;	;
YSG_0040a	565	581	7	44;11	0.3111888111888104	0.0	0.02097902097902098	0.375		0.375	0.3125	0.5		0.375	0.375	;	;
YSG_0040a	605	621	5	44;11	0.26794258373205454	0.0	0.009569377990430622	0.0625		0.0625	0.0625	0.3125		0.3125	0.3125	Ga0393474_041_1591_2649,Ga0393468_024_1591_2649,Ga0393388_12_120_1178,Ga0374815_007_16499_17557,Ga0393467_022_7895_8953,Ga0393392_009_23055_24113,Ga0393419_25_1436_2494,Ga0393483_45_4100_5158,Ga0393413_31_4891_5949,Ga0393436_024_25511_26569,Ga0393433_024_4247_5305,Ga0374722_077_3275_4333,Ga0374833_71_1084_2142,Ga0393441_020_4214_5272,Ga0393389_044_1007_2065,Ga0393425_040_4892_5950,Ga0393407_025_4247_5305,Ga0393422_060_245_1303,Ga0374751_015_10669_11727,Ga0374762_073_1591_2649,Ga0374839_006_1591_2649,Ga0393482_016_10178_11236,Ga0374708_21_7410_8468,Ga0374816_114_1404_2462,Ga0393394_041_1591_2649,Ga0393410_23_1822_2880,Ga0393416_16_1259_2317,Ga0374776_072_1591_2649,Ga0393515_074_498_1556,Ga0374696_01_4247_5305,Ga0393518_44_2028_3086,Ga0393399_16_8772_9830,Ga0374743_42_1591_2649,Ga0393523_02_13495_14553,Ga0374819_013_22679_23737,Ga0374818_71_46_1104,Ga0374712_28_6016_7074,Ga0393426_017_11179_12237,Ga0374774_098_4890_5948,Ga0393429_098_1149_2207,Ga0374730_062_280_1338,Ga0393393_043_4890_5948,Ga0393447_108_2207_3265,Ga0374733_05_11629_12687,Ga0374717_18_12078_13112;	C;
YSG_0040a	680	704	5	52;3	0.07434116809116822	0.009259259259259259	0.0005341880341880337	0.20833333333333334		0.125	0.125	0.08333333333333333		0.25	0.08333333333333333	;	;
YSG_0040ba	653	684	6	80;7	0.18181818181818335	0.0	0.0	0.3548387096774194			0.37037037037037035	0.3548387096774194			0.4074074074074074	;	;
YSG_0040ba	917	956	6	83;4	0.13807228915662687	0.003526300323244147	0.0	0.05128205128205128			0.05128205128205128	0.15384615384615385			0.15384615384615385	;	;
YSG_0040bb	8	36	6	68;4	0.12815126050420195	0.01020408163265306	0.0011825625772697117	0.07142857142857142			0.07142857142857142	0.14285714285714285			0.14285714285714285	;	;
YSG_0040bb	408	452	8	46;26	0.125	0.0	0.0	0.20454545454545456			0.22727272727272727	0.25			0.25	;	;
YSG_0040bb	600	624	6	68;4	0.1428571428571431	0.0	0.0	0.2916666666666667			0.3333333333333333	0.2916666666666667			0.2916666666666667	;	;
YSG_0042b	947	960	6	40;21	0.25	0.0	0.0	0.23076923076923078			0.38461538461538464	0.38461538461538464			0.38461538461538464	;	;
YSG_0042b	971	1014	12	56;5	0.24489795918367427	0.0	0.0	0.3023255813953488			0.3023255813953488	0.2558139534883721			0.3023255813953488	;	;
YSG_0046a	1613	1635	8	57;7	0.3347953216374255	0.0028717627401837914	0.0	0.2727272727272727			0.2727272727272727	0.18181818181818182			0.18181818181818182	;	;
